Order,OrderItem,Product,Qty,Price,Sales,Currency
105176,2,P0518,8,44.0,352.0,EUR
105176,3,P0089,2,769.0,1538.0,EUR
105176,4,P0116,5,26.4,132.0,USD
105177,1,P0293,9,29.0,261.0,EUR
105177,2,P0279,2,29.0,58.0,EUR
105177,3,P0254,2,19.0,38.0,EUR
105178,1,P0597,1,44.0,44.0,EUR
105178,2,P0315,1,24.0,24.0,EUR
105178,3,P0047,2,819.0,1638.0,EUR
105178,4,P0444,4,11.0,44.0,EUR
105179,1,P0612,7,44.0,308.0,EUR
105179,2,P0188,1,21.0,21.0,EUR
105179,3,P0341,10,23.1,231.0,USD
105179,4,P0127,2,20.9,41.8,USD
105179,5,P0084,8,1406.9,11255.2,USD
105180,1,P0289,6,29.0,174.0,EUR
105180,2,P0553,9,48.4,435.6,USD
105180,3,P0519,6,39.0,234.0,EUR
105181,1,P0005,3,1340.9,4022.7,USD
105181,2,P0171,6,29.0,174.0,EUR
105181,3,P0407,10,163.9,1639.0,USD
105181,4,P0235,10,26.4,264.0,USD
105181,5,P0042,1,1379.0,1379.0,EUR
105182,1,P0593,9,39.0,351.0,EUR
105182,2,P0143,8,24.0,192.0,EUR
105182,3,P0197,9,26.4,237.6,USD
105182,4,P0132,2,21.0,42.0,EUR
105182,5,P0410,6,29.0,174.0,EUR
105183,1,P0393,6,34.0,204.0,EUR
105183,2,P0447,6,42.0,252.0,EUR
105184,1,P0505,10,34.0,340.0,EUR
105185,1,P0386,2,42.9,85.8,USD
105185,2,P0111,8,24.0,192.0,EUR
105185,3,P0101,9,108.9,980.1,USD
105185,4,P0611,4,34.0,136.0,EUR
105186,1,P0115,10,37.4,374.0,USD
105187,1,P0121,8,31.9,255.2,USD
105187,2,P0228,8,37.4,299.2,USD
105187,3,P0518,1,44.0,44.0,EUR
105187,4,P0367,8,19.0,152.0,EUR
105188,1,P0077,6,1419.0,8514.0,EUR
105188,2,P0085,1,658.9,658.9,USD
105188,3,P0115,2,37.4,74.8,USD
105189,1,P0293,2,31.9,63.8,USD
105190,1,P0062,9,680.9,6128.1,USD
105190,2,P0027,8,1461.9,11695.2,USD
105191,1,P0043,2,549.0,1098.0,EUR
105191,2,P0433,7,28.6,200.2,USD
105191,3,P0180,7,39.0,273.0,EUR
105192,1,P0303,6,37.4,224.4,USD
105192,2,P0162,10,34.0,340.0,EUR
105192,3,P0564,8,44.0,352.0,EUR
105193,1,P0348,3,19.0,57.0,EUR
105194,1,P0408,4,109.0,436.0,EUR
105194,2,P0021,3,829.0,2487.0,EUR
105195,1,P0273,8,34.0,272.0,EUR
105195,2,P0139,3,29.0,87.0,EUR
105195,3,P0146,2,14.0,28.0,EUR
105196,1,P0306,2,39.0,78.0,EUR
105196,2,P0221,1,37.4,37.4,USD
105196,3,P0244,3,19.8,59.4,USD
105197,1,P0012,7,1679.0,11753.0,EUR
105197,2,P0263,3,42.9,128.7,USD
105197,3,P0487,8,34.0,272.0,EUR
105197,4,P0591,1,48.4,48.4,USD
105198,1,P0480,10,29.0,290.0,EUR
105199,1,P0004,2,1099.0,2198.0,EUR
105199,2,P0085,6,658.9,3953.4,USD
105200,1,P0589,9,42.9,386.1,USD
105200,2,P0625,5,31.9,159.5,USD
105200,3,P0242,1,34.0,34.0,EUR
105200,4,P0022,1,988.9,988.9,USD
105201,1,P0149,8,29.0,232.0,EUR
105201,2,P0055,1,299.0,299.0,EUR
105201,3,P0194,8,19.0,152.0,EUR
105201,4,P0407,5,149.0,745.0,EUR
105202,1,P0397,4,14.0,56.0,EUR
105202,2,P0617,4,39.0,156.0,EUR
105202,3,P0252,5,42.9,214.5,USD
105202,4,P0184,9,24.0,216.0,EUR
105203,1,P0172,1,39.0,39.0,EUR
105203,2,P0082,9,999.0,8991.0,EUR
105203,3,P0564,2,44.0,88.0,EUR
105203,4,P0041,8,1219.0,9752.0,EUR
105204,1,P0044,3,735.9,2207.7,USD
105204,2,P0142,9,42.9,386.1,USD
105205,1,P0397,2,14.0,28.0,EUR
105205,2,P0173,5,13.2,66.0,USD
105205,3,P0624,5,39.0,195.0,EUR
105205,4,P0304,1,19.0,19.0,EUR
105206,1,P0429,4,43.0,172.0,EUR
105207,1,P0272,10,16.0,160.0,EUR
105208,1,P0363,3,34.0,102.0,EUR
105208,2,P0284,6,31.9,191.4,USD
105208,3,P0034,3,379.0,1137.0,EUR
105208,4,P0126,1,31.9,31.9,USD
105208,5,P0365,4,34.0,136.0,EUR
105209,1,P0289,3,29.0,87.0,EUR
105210,1,P0559,10,29.0,290.0,EUR
105210,2,P0032,8,569.0,4552.0,EUR
105210,3,P0498,6,44.0,264.0,EUR
105210,4,P0304,2,19.0,38.0,EUR
105210,5,P0548,9,48.4,435.6,USD
105211,1,P0293,3,29.0,87.0,EUR
105212,1,P0406,5,86.9,434.5,USD
105212,2,P0457,3,107.8,323.4,USD
105212,3,P0401,6,29.0,174.0,EUR
105212,4,P0329,1,29.0,29.0,EUR
105212,5,P0550,5,48.4,242.0,USD
105213,1,P0090,2,929.0,1858.0,EUR
105213,2,P0448,1,42.0,42.0,EUR
105214,1,P0462,2,31.9,63.8,USD
105214,2,P0115,8,34.0,272.0,EUR
105214,3,P0554,9,48.4,435.6,USD
105214,4,P0260,9,19.0,171.0,EUR
105215,1,P0022,3,899.0,2697.0,EUR
105215,2,P0329,5,29.0,145.0,EUR
105215,3,P0445,2,27.5,55.0,USD
105215,4,P0439,2,23.0,46.0,EUR
105215,5,P0492,6,37.4,224.4,USD
105216,1,P0593,9,39.0,351.0,EUR
105216,2,P0525,9,29.0,261.0,EUR
105217,1,P0024,4,1179.0,4716.0,EUR
105217,2,P0617,7,39.0,273.0,EUR
105217,3,P0193,3,19.0,57.0,EUR
105218,1,P0083,6,1119.0,6714.0,EUR
105218,2,P0540,9,31.9,287.1,USD
105218,3,P0161,1,42.9,42.9,USD
105218,4,P0149,6,29.0,174.0,EUR
105219,1,P0390,9,42.9,386.1,USD
105219,2,P0085,3,599.0,1797.0,EUR
105219,3,P0018,1,1406.9,1406.9,USD
105219,4,P0609,10,37.4,374.0,USD
105219,5,P0542,3,29.0,87.0,EUR
105220,1,P0562,10,34.0,340.0,EUR
105220,2,P0545,1,31.9,31.9,USD
105220,3,P0157,7,24.0,168.0,EUR
105220,4,P0370,2,23.1,46.2,USD
105221,1,P0582,5,44.0,220.0,EUR
105222,1,P0036,3,659.0,1977.0,EUR
105222,2,P0470,1,42.9,42.9,USD
105222,3,P0526,2,29.0,58.0,EUR
105223,1,P0466,7,44.0,308.0,EUR
105223,2,P0151,8,34.0,272.0,EUR
105223,3,P0502,2,29.0,58.0,EUR
105223,4,P0119,2,34.0,68.0,EUR
105224,1,P0036,1,659.0,659.0,EUR
105224,2,P0112,3,42.9,128.7,USD
105224,3,P0394,1,34.0,34.0,EUR
105224,4,P0337,7,19.0,133.0,EUR
105225,1,P0355,3,15.4,46.2,USD
105225,2,P0596,9,39.0,351.0,EUR
105225,3,P0232,2,37.4,74.8,USD
105225,4,P0557,7,39.0,273.0,EUR
105225,5,P0488,4,29.0,116.0,EUR
105226,1,P0044,10,735.9,7359.0,USD
105226,2,P0094,9,279.0,2511.0,EUR
105226,3,P0066,2,679.0,1358.0,EUR
105226,4,P0590,4,34.0,136.0,EUR
105227,1,P0464,4,39.0,156.0,EUR
105228,1,P0096,3,579.0,1737.0,EUR
105228,2,P0475,8,39.0,312.0,EUR
105228,3,P0620,3,34.0,102.0,EUR
105229,1,P0546,5,44.0,220.0,EUR
105229,2,P0339,9,29.0,261.0,EUR
105229,3,P0162,10,34.0,340.0,EUR
105230,1,P0529,8,44.0,352.0,EUR
105231,1,P0370,5,23.1,115.5,USD
105232,1,P0568,8,39.0,312.0,EUR
105232,2,P0555,3,44.0,132.0,EUR
105232,3,P0509,10,34.0,340.0,EUR
105232,4,P0546,2,48.4,96.8,USD
105232,5,P0343,1,29.0,29.0,EUR
105233,1,P0418,3,24.0,72.0,EUR
105233,2,P0423,2,29.0,58.0,EUR
105233,3,P0184,8,24.0,192.0,EUR
105234,1,P0066,8,679.0,5432.0,EUR
105234,2,P0334,6,20.9,125.4,USD
105235,1,P0513,8,34.0,272.0,EUR
105236,1,P0591,4,44.0,176.0,EUR
105236,2,P0625,4,29.0,116.0,EUR
105236,3,P0519,2,39.0,78.0,EUR
105236,4,P0030,10,1579.0,15790.0,EUR
105237,1,P0373,8,24.0,192.0,EUR
105238,1,P0234,3,34.0,102.0,EUR
105238,2,P0572,4,42.9,171.6,USD
105239,1,P0216,8,23.1,184.8,USD
105239,2,P0372,2,26.4,52.8,USD
105239,3,P0092,9,383.9,3455.1,USD
105239,4,P0143,8,26.4,211.2,USD
105239,5,P0583,8,37.4,299.2,USD
105240,1,P0478,8,48.4,387.2,USD
105240,2,P0573,6,42.9,257.4,USD
105240,3,P0113,6,39.0,234.0,EUR
105240,4,P0482,6,31.9,191.4,USD
105241,1,P0275,8,19.0,152.0,EUR
105242,1,P0608,3,31.9,95.7,USD
105242,2,P0468,1,44.0,44.0,EUR
105242,3,P0617,9,39.0,351.0,EUR
105242,4,P0498,6,44.0,264.0,EUR
105243,1,P0107,5,26.4,132.0,USD
105243,2,P0071,3,819.0,2457.0,EUR
105244,1,P0118,5,21.0,105.0,EUR
105244,2,P0292,3,39.0,117.0,EUR
105245,1,P0264,6,24.0,144.0,EUR
105245,2,P0076,9,1299.0,11691.0,EUR
105245,3,P0410,5,29.0,145.0,EUR
105246,1,P0225,6,34.0,204.0,EUR
105246,2,P0452,8,27.0,216.0,EUR
105246,3,P0177,7,31.9,223.3,USD
105246,4,P0218,3,39.0,117.0,EUR
105247,1,P0591,10,48.4,484.0,USD
105247,2,P0618,8,34.0,272.0,EUR
105247,3,P0483,9,29.0,261.0,EUR
105247,4,P0469,1,34.0,34.0,EUR
105247,5,P0411,2,21.0,42.0,EUR
105248,1,P0352,8,34.0,272.0,EUR
105248,2,P0067,6,713.9,4283.4,USD
105248,3,P0085,3,599.0,1797.0,EUR
105249,1,P0516,4,29.0,116.0,EUR
105249,2,P0030,6,1736.9,10421.4,USD
105249,3,P0484,9,44.0,396.0,EUR
105249,4,P0619,8,39.0,312.0,EUR
105250,1,P0434,7,22.0,154.0,EUR
105250,2,P0366,4,26.4,105.6,USD
105250,3,P0456,6,73.0,438.0,EUR
105250,4,P0394,6,37.4,224.4,USD
105251,1,P0488,5,29.0,145.0,EUR
105251,2,P0080,10,625.9,6259.0,USD
105251,3,P0046,3,699.0,2097.0,EUR
105251,4,P0343,2,29.0,58.0,EUR
105251,5,P0193,6,20.9,125.4,USD
105252,1,P0178,3,19.0,57.0,EUR
105252,2,P0317,5,24.0,120.0,EUR
105253,1,P0080,2,569.0,1138.0,EUR
105253,2,P0568,1,39.0,39.0,EUR
105253,3,P0459,8,29.0,232.0,EUR
105253,4,P0113,1,42.9,42.9,USD
105253,5,P0143,4,24.0,96.0,EUR
105254,1,P0348,4,19.0,76.0,EUR
105254,2,P0142,9,42.9,386.1,USD
105254,3,P0375,2,37.4,74.8,USD
105254,4,P0368,4,31.9,127.6,USD
105255,1,P0231,5,39.0,195.0,EUR
105255,2,P0065,4,519.0,2076.0,EUR
105255,3,P0478,5,44.0,220.0,EUR
105256,1,P0587,4,31.9,127.6,USD
105256,2,P0460,7,44.0,308.0,EUR
105256,3,P0083,8,1230.9,9847.2,USD
105256,4,P0455,5,75.0,375.0,EUR
105257,1,P0271,4,14.0,56.0,EUR
105257,2,P0026,6,1169.0,7014.0,EUR
105258,1,P0408,5,109.0,545.0,EUR
105259,1,P0068,8,769.0,6152.0,EUR
105260,1,P0387,10,26.4,264.0,USD
105260,2,P0338,10,29.0,290.0,EUR
105260,3,P0447,5,42.0,210.0,EUR
105261,1,P0557,7,42.9,300.3,USD
105262,1,P0398,1,17.6,17.6,USD
105263,1,P0606,2,37.4,74.8,USD
105263,2,P0484,9,44.0,396.0,EUR
105264,1,P0376,3,39.0,117.0,EUR
105264,2,P0083,4,1119.0,4476.0,EUR
105264,3,P0029,8,1419.0,11352.0,EUR
105265,1,P0463,2,39.0,78.0,EUR
105265,2,P0539,6,39.0,234.0,EUR
105265,3,P0316,6,24.0,144.0,EUR
105265,4,P0274,4,29.0,116.0,EUR
105266,1,P0555,6,44.0,264.0,EUR
105266,2,P0385,3,20.9,62.7,USD
105266,3,P0277,9,39.0,351.0,EUR
105266,4,P0597,2,44.0,88.0,EUR
105267,1,P0409,5,19.0,95.0,EUR
105267,2,P0471,1,48.4,48.4,USD
105267,3,P0108,8,39.0,312.0,EUR
105268,1,P0416,2,86.9,173.8,USD
105269,1,P0416,2,79.0,158.0,EUR
105269,2,P0443,6,93.0,558.0,EUR
105270,1,P0346,2,29.0,58.0,EUR
105271,1,P0621,3,42.9,128.7,USD
105272,1,P0272,6,16.0,96.0,EUR
105272,2,P0084,5,1279.0,6395.0,EUR
105272,3,P0344,5,19.0,95.0,EUR
105273,1,P0273,8,37.4,299.2,USD
105273,2,P0081,3,729.0,2187.0,EUR
105273,3,P0506,4,29.0,116.0,EUR
105273,4,P0626,1,31.9,31.9,USD
105274,1,P0100,7,460.9,3226.3,USD
105275,1,P0471,1,48.4,48.4,USD
105275,2,P0161,5,42.9,214.5,USD
105275,3,P0164,4,19.0,76.0,EUR
105275,4,P0508,8,29.0,232.0,EUR
105275,5,P0220,5,24.0,120.0,EUR
105276,1,P0019,3,603.9,1811.7,USD
105276,2,P0544,8,44.0,352.0,EUR
105276,3,P0392,8,39.0,312.0,EUR
105277,1,P0592,9,37.4,336.6,USD
105278,1,P0476,9,44.0,396.0,EUR
105279,1,P0214,5,29.0,145.0,EUR
105279,2,P0589,2,39.0,78.0,EUR
105280,1,P0226,5,19.0,95.0,EUR
105280,2,P0195,9,39.0,351.0,EUR
105280,3,P0499,5,39.0,195.0,EUR
105280,4,P0620,3,34.0,102.0,EUR
105281,1,P0489,6,39.0,234.0,EUR
105281,2,P0420,7,42.9,300.3,USD
105282,1,P0137,1,34.0,34.0,EUR
105282,2,P0079,3,449.0,1347.0,EUR
105283,1,P0478,7,48.4,338.8,USD
105283,2,P0391,9,39.0,351.0,EUR
105283,3,P0243,2,14.0,28.0,EUR
105283,4,P0432,4,13.0,52.0,EUR
105284,1,P0178,8,19.0,152.0,EUR
105284,2,P0530,1,34.0,34.0,EUR
105284,3,P0574,8,42.9,343.2,USD
105284,4,P0057,3,636.9,1910.7,USD
105284,5,P0421,1,69.0,69.0,EUR
105285,1,P0156,9,29.0,261.0,EUR
105285,2,P0046,3,768.9,2306.7,USD
105285,3,P0152,10,29.0,290.0,EUR
105285,4,P0131,4,17.6,70.4,USD
105286,1,P0621,5,39.0,195.0,EUR
105286,2,P0546,9,48.4,435.6,USD
105286,3,P0200,2,39.0,78.0,EUR
105287,1,P0463,2,39.0,78.0,EUR
105287,2,P0179,8,29.0,232.0,EUR
105287,3,P0051,3,1079.0,3237.0,EUR
105288,1,P0501,1,44.0,44.0,EUR
105288,2,P0621,1,42.9,42.9,USD
105288,3,P0115,4,34.0,136.0,EUR
105288,4,P0402,9,49.0,441.0,EUR
105288,5,P0183,8,39.0,312.0,EUR
105289,1,P0484,9,44.0,396.0,EUR
105290,1,P0125,2,39.0,78.0,EUR
105290,2,P0353,2,29.0,58.0,EUR
105290,3,P0057,7,636.9,4458.3,USD
105290,4,P0583,2,34.0,68.0,EUR
105291,1,P0145,3,14.0,42.0,EUR
105291,2,P0112,2,39.0,78.0,EUR
105291,3,P0044,7,735.9,5151.3,USD
105291,4,P0131,1,16.0,16.0,EUR
105291,5,P0475,4,39.0,156.0,EUR
105292,1,P0547,3,39.0,117.0,EUR
105292,2,P0415,8,39.0,312.0,EUR
105293,1,P0212,8,20.9,167.2,USD
105293,2,P0528,1,48.4,48.4,USD
105294,1,P0231,8,39.0,312.0,EUR
105295,1,P0044,10,669.0,6690.0,EUR
105296,1,P0559,4,31.9,127.6,USD
105296,2,P0354,6,39.0,234.0,EUR
105296,3,P0537,9,42.9,386.1,USD
105296,4,P0216,3,21.0,63.0,EUR
105297,1,P0242,8,37.4,299.2,USD
105297,2,P0228,4,37.4,149.6,USD
105297,3,P0567,9,44.0,396.0,EUR
105297,4,P0617,4,42.9,171.6,USD
105298,1,P0229,6,16.0,96.0,EUR
105298,2,P0317,4,24.0,96.0,EUR
105299,1,P0241,1,37.4,37.4,USD
105300,1,P0019,8,549.0,4392.0,EUR
105300,2,P0547,1,39.0,39.0,EUR
105301,1,P0253,6,39.0,234.0,EUR
105302,1,P0291,6,29.0,174.0,EUR
105303,1,P0251,6,19.0,114.0,EUR
105304,1,P0355,9,14.0,126.0,EUR
105304,2,P0536,4,29.0,116.0,EUR
105304,3,P0342,5,21.0,105.0,EUR
105305,1,P0232,2,37.4,74.8,USD
105305,2,P0025,6,1049.0,6294.0,EUR
105305,3,P0576,3,39.0,117.0,EUR
105306,1,P0365,6,34.0,204.0,EUR
105306,2,P0388,2,34.0,68.0,EUR
105306,3,P0009,7,1479.0,10353.0,EUR
105307,1,P0545,8,29.0,232.0,EUR
105308,1,P0384,5,14.0,70.0,EUR
105308,2,P0549,6,37.4,224.4,USD
105308,3,P0473,6,29.0,174.0,EUR
105309,1,P0358,1,39.0,39.0,EUR
105310,1,P0483,9,29.0,261.0,EUR
105310,2,P0278,5,24.0,120.0,EUR
105310,3,P0247,8,31.9,255.2,USD
105310,4,P0454,9,62.0,558.0,EUR
105310,5,P0463,10,39.0,390.0,EUR
105311,1,P0166,4,19.0,76.0,EUR
105312,1,P0151,8,34.0,272.0,EUR
105312,2,P0417,5,49.0,245.0,EUR
105312,3,P0173,2,12.0,24.0,EUR
105313,1,P0404,9,69.0,621.0,EUR
105313,2,P0519,5,42.9,214.5,USD
105313,3,P0029,6,1419.0,8514.0,EUR
105313,4,P0081,1,729.0,729.0,EUR
105313,5,P0389,8,39.0,312.0,EUR
105314,1,P0043,5,549.0,2745.0,EUR
105314,2,P0348,8,19.0,152.0,EUR
105314,3,P0622,2,31.9,63.8,USD
105314,4,P0570,4,44.0,176.0,EUR
105314,5,P0610,1,37.4,37.4,USD
105315,1,P0273,10,37.4,374.0,USD
105315,2,P0202,6,14.0,84.0,EUR
105315,3,P0502,8,29.0,232.0,EUR
105315,4,P0533,7,29.0,203.0,EUR
105316,1,P0149,7,31.9,223.3,USD
105316,2,P0256,3,34.0,102.0,EUR
105316,3,P0061,10,499.0,4990.0,EUR
105316,4,P0537,5,39.0,195.0,EUR
105317,1,P0459,1,29.0,29.0,EUR
105317,2,P0286,1,21.0,21.0,EUR
105317,3,P0552,8,42.9,343.2,USD
105318,1,P0414,2,89.0,178.0,EUR
105319,1,P0408,7,119.9,839.3,USD
105319,2,P0012,7,1846.9,12928.3,USD
105319,3,P0445,3,27.5,82.5,USD
105319,4,P0339,4,29.0,116.0,EUR
105319,5,P0118,3,21.0,63.0,EUR
105320,1,P0192,2,39.0,78.0,EUR
105320,2,P0238,4,42.9,171.6,USD
105320,3,P0118,8,23.1,184.8,USD
105321,1,P0233,10,24.0,240.0,EUR
105321,2,P0534,10,39.0,390.0,EUR
105321,3,P0314,1,16.0,16.0,EUR
105321,4,P0003,8,1351.9,10815.2,USD
105322,1,P0609,6,34.0,204.0,EUR
105322,2,P0407,1,149.0,149.0,EUR
105322,3,P0297,1,29.0,29.0,EUR
105322,4,P0394,2,37.4,74.8,USD
105323,1,P0620,8,34.0,272.0,EUR
105323,2,P0559,4,29.0,116.0,EUR
105323,3,P0204,5,29.0,145.0,EUR
105324,1,P0151,2,34.0,68.0,EUR
105324,2,P0029,1,1560.9,1560.9,USD
105324,3,P0461,2,44.0,88.0,EUR
105325,1,P0396,8,29.0,232.0,EUR
105325,2,P0049,4,799.0,3196.0,EUR
105325,3,P0269,9,24.0,216.0,EUR
105325,4,P0590,10,34.0,340.0,EUR
105326,1,P0102,10,149.0,1490.0,EUR
105326,2,P0588,10,29.0,290.0,EUR
105327,1,P0018,8,1279.0,10232.0,EUR
105327,2,P0215,10,13.2,132.0,USD
105327,3,P0148,9,24.0,216.0,EUR
105327,4,P0281,9,24.0,216.0,EUR
105327,5,P0016,5,999.0,4995.0,EUR
105328,1,P0461,8,44.0,352.0,EUR
105329,1,P0266,10,19.0,190.0,EUR
105329,2,P0106,2,26.4,52.8,USD
105329,3,P0585,4,48.4,193.6,USD
105329,4,P0389,1,39.0,39.0,EUR
105330,1,P0284,1,29.0,29.0,EUR
105330,2,P0249,7,37.4,261.8,USD
105330,3,P0556,6,39.0,234.0,EUR
105331,1,P0308,7,24.0,168.0,EUR
105331,2,P0299,2,13.2,26.4,USD
105331,3,P0414,3,97.9,293.7,USD
105331,4,P0409,7,19.0,133.0,EUR
105331,5,P0439,1,23.0,23.0,EUR
105332,1,P0131,7,16.0,112.0,EUR
105332,2,P0068,1,769.0,769.0,EUR
105332,3,P0507,7,29.0,203.0,EUR
105332,4,P0221,6,34.0,204.0,EUR
105332,5,P0446,3,16.0,48.0,EUR
105333,1,P0606,2,34.0,68.0,EUR
105333,2,P0058,8,988.9,7911.2,USD
105333,3,P0292,4,39.0,156.0,EUR
105334,1,P0385,3,19.0,57.0,EUR
105334,2,P0198,2,29.0,58.0,EUR
105334,3,P0071,1,819.0,819.0,EUR
105334,4,P0002,8,1069.0,8552.0,EUR
105335,1,P0349,2,19.0,38.0,EUR
105335,2,P0455,6,75.0,450.0,EUR
105335,3,P0546,10,48.4,484.0,USD
105336,1,P0589,1,42.9,42.9,USD
105336,2,P0108,10,39.0,390.0,EUR
105336,3,P0156,3,29.0,87.0,EUR
105336,4,P0106,7,24.0,168.0,EUR
105336,5,P0407,1,163.9,163.9,USD
105337,1,P0055,7,328.9,2302.3,USD
105337,2,P0218,4,39.0,156.0,EUR
105337,3,P0475,1,42.9,42.9,USD
105337,4,P0419,8,130.9,1047.2,USD
105338,1,P0395,3,34.0,102.0,EUR
105338,2,P0413,10,69.0,690.0,EUR
105339,1,P0617,2,39.0,78.0,EUR
105339,2,P0028,3,1299.0,3897.0,EUR
105339,3,P0058,9,899.0,8091.0,EUR
105340,1,P0382,5,19.0,95.0,EUR
105341,1,P0230,2,12.0,24.0,EUR
105341,2,P0053,8,570.9,4567.2,USD
105341,3,P0071,9,900.9,8108.1,USD
105341,4,P0451,9,33.0,297.0,EUR
105341,5,P0120,6,31.9,191.4,USD
105342,1,P0193,3,20.9,62.7,USD
105343,1,P0193,6,19.0,114.0,EUR
105344,1,P0523,2,34.0,68.0,EUR
105344,2,P0458,5,86.0,430.0,EUR
105344,3,P0226,3,19.0,57.0,EUR
105345,1,P0285,4,21.0,84.0,EUR
105345,2,P0250,7,24.0,168.0,EUR
105345,3,P0327,10,14.0,140.0,EUR
105345,4,P0187,3,13.2,39.6,USD
105345,5,P0075,1,581.9,581.9,USD
105346,1,P0218,5,39.0,195.0,EUR
105346,2,P0546,3,44.0,132.0,EUR
105346,3,P0288,7,24.0,168.0,EUR
105346,4,P0276,8,19.0,152.0,EUR
105347,1,P0224,1,29.0,29.0,EUR
105347,2,P0008,10,1319.0,13190.0,EUR
105347,3,P0396,5,31.9,159.5,USD
105348,1,P0200,10,39.0,390.0,EUR
105348,2,P0111,2,24.0,48.0,EUR
105348,3,P0218,8,39.0,312.0,EUR
105348,4,P0161,3,39.0,117.0,EUR
105349,1,P0026,2,1285.9,2571.8,USD
105349,2,P0453,10,33.0,330.0,USD
105350,1,P0005,6,1340.9,8045.4,USD
105350,2,P0184,9,24.0,216.0,EUR
105350,3,P0516,1,29.0,29.0,EUR
105350,4,P0474,2,48.4,96.8,USD
105350,5,P0346,6,29.0,174.0,EUR
105351,1,P0271,7,14.0,98.0,EUR
105351,2,P0463,7,42.9,300.3,USD
105352,1,P0546,7,48.4,338.8,USD
105352,2,P0189,7,19.0,133.0,EUR
105353,1,P0421,7,75.9,531.3,USD
105353,2,P0281,5,26.4,132.0,USD
105353,3,P0577,9,31.9,287.1,USD
105353,4,P0352,4,34.0,136.0,EUR
105354,1,P0347,10,37.4,374.0,USD
105354,2,P0316,1,26.4,26.4,USD
105355,1,P0186,6,39.0,234.0,EUR
105356,1,P0404,3,69.0,207.0,EUR
105356,2,P0564,9,48.4,435.6,USD
105356,3,P0083,8,1119.0,8952.0,EUR
105356,4,P0442,1,45.1,45.1,USD
105357,1,P0347,6,37.4,224.4,USD
105357,2,P0246,8,37.4,299.2,USD
105357,3,P0257,6,23.1,138.6,USD
105358,1,P0504,7,39.0,273.0,EUR
105358,2,P0292,4,42.9,171.6,USD
105358,3,P0342,7,23.1,161.7,USD
105358,4,P0252,6,42.9,257.4,USD
105359,1,P0347,3,34.0,102.0,EUR
105360,1,P0591,8,44.0,352.0,EUR
105360,2,P0164,2,20.9,41.8,USD
105360,3,P0328,5,12.0,60.0,EUR
105360,4,P0074,2,369.0,738.0,EUR
105360,5,P0108,2,39.0,78.0,EUR
105361,1,P0435,7,42.9,300.3,USD
105361,2,P0394,9,34.0,306.0,EUR
105362,1,P0156,7,29.0,203.0,EUR
105362,2,P0062,4,619.0,2476.0,EUR
105363,1,P0350,10,29.0,290.0,EUR
105364,1,P0434,6,22.0,132.0,EUR
105364,2,P0113,10,42.9,429.0,USD
105364,3,P0294,8,39.0,312.0,EUR
105364,4,P0587,4,29.0,116.0,EUR
105364,5,P0235,2,26.4,52.8,USD
105365,1,P0093,9,509.0,4581.0,EUR
105365,2,P0416,4,79.0,316.0,EUR
105366,1,P0184,5,24.0,120.0,EUR
105366,2,P0109,9,37.4,336.6,USD
105366,3,P0494,9,39.0,351.0,EUR
105367,1,P0515,6,44.0,264.0,EUR
105368,1,P0040,2,1099.0,2198.0,EUR
105369,1,P0231,5,39.0,195.0,EUR
105369,2,P0374,7,24.0,168.0,EUR
105369,3,P0271,1,14.0,14.0,EUR
105370,1,P0095,10,199.0,1990.0,EUR
105370,2,P0383,1,18.0,18.0,EUR
105370,3,P0244,10,19.8,198.0,USD
105370,4,P0222,3,37.4,112.2,USD
105370,5,P0280,8,19.0,152.0,EUR
105371,1,P0572,10,39.0,390.0,EUR
105371,2,P0294,3,39.0,117.0,EUR
105371,3,P0121,4,29.0,116.0,EUR
105372,1,P0285,5,21.0,105.0,EUR
105373,1,P0483,10,29.0,290.0,EUR
105373,2,P0292,6,42.9,257.4,USD
105374,1,P0581,8,48.4,387.2,USD
105374,2,P0450,10,17.0,170.0,EUR
105374,3,P0272,2,16.0,32.0,EUR
105374,4,P0429,3,47.3,141.9,USD
105375,1,P0490,3,44.0,132.0,EUR
105375,2,P0313,9,13.2,118.8,USD
105375,3,P0084,3,1406.9,4220.7,USD
105375,4,P0082,2,999.0,1998.0,EUR
105375,5,P0283,5,39.0,195.0,EUR
105376,1,P0008,7,1319.0,9233.0,EUR
105376,2,P0199,2,39.0,78.0,EUR
105377,1,P0416,3,86.9,260.7,USD
105377,2,P0357,6,39.0,234.0,EUR
105377,3,P0433,7,26.0,182.0,EUR
105377,4,P0605,4,29.0,116.0,EUR
105378,1,P0367,3,20.9,62.7,USD
105378,2,P0553,2,44.0,88.0,EUR
105378,3,P0108,9,39.0,351.0,EUR
105378,4,P0287,6,19.0,114.0,EUR
105379,1,P0204,1,31.9,31.9,USD
105379,2,P0539,2,39.0,78.0,EUR
105379,3,P0599,5,39.0,195.0,EUR
105380,1,P0174,1,12.0,12.0,EUR
105380,2,P0036,6,724.9,4349.4,USD
105381,1,P0231,10,39.0,390.0,EUR
105382,1,P0552,8,39.0,312.0,EUR
105383,1,P0050,3,919.0,2757.0,EUR
105383,2,P0178,3,19.0,57.0,EUR
105383,3,P0604,6,37.4,224.4,USD
105383,4,P0229,10,16.0,160.0,EUR
105384,1,P0489,5,39.0,195.0,EUR
105385,1,P0490,1,48.4,48.4,USD
105385,2,P0471,4,48.4,193.6,USD
